"","ThrottlePosition___","EngineSpeed_rpm_","DesiredEngineSpeed_rpm_","BoostPressure_kPa_","EngineLoadFactor___","FuelConsumptionRate_l_h_","GroundSpeed_mph_","TransmissionOutputSpeed_rpm_","FrontServiceBrakeOilPressure_kPa_","RearServiceBrakeOilPressure_kPa_","HydraulicOilTemperature_degC_","HydraulicOilTemperature_degC_.1","FuelGauge___","SystemVoltage_volts_","Productivity"
"4051",100,1642.5,2120,156,100,29.55,0.5,2,10,23,91,91,26,28.2,"Low"
"4052",94.4,1510.5,2120,152.5,100,32.55,1,77,11,16,91,91,27,28.2,"Low"
"4053",99.6,1601.5,2120,156,100,30.4,2.5,259,7,13,91,91,27,28.2,"Low"
"4054",98.8,2034,2120,156.5,100,23.85,0,0,2756,2954,91,91,24,28.2,"Low"
"4055",99.2,1817,2120,156.5,100,26.85,3,300,84,24,91,91,25,28.2,"Low"
"4056",84.8,1790.5,2072,152.5,100,27.2,5,519,309,368,92,92,27,28.1,"Low"
"4057",99.6,1870.5,2120,132,100,25.9,1.5,208,108,125,92,92,27,28.2,"Low"
"4058",99.6,2052.5,2120,65.5,46,20.3,4,393,133,150,92,92,26,28.2,"Low"
"4059",99.6,1829.5,2120,145.5,100,26.6,7,714,19,22,92,92,27,28.2,"Low"
"4060",99.6,2114,2120,150.5,98,21.85,10,979,15,23,92,92,27,28.2,"Low"
"4061",98.8,1756.5,2120,158,100,27.65,11.5,1171,9,15,92,92,27,28.2,"Low"
"4062",99.6,1762,2120,158,100,27.65,14.5,1448,8,16,92,92,27,28.2,"Low"
"4063",99.6,1985.5,2120,156.5,100,24.45,16,1621,28,32,92,92,27,28.2,"Low"
"4064",99.2,2106.5,2120,156.5,94,22.55,17.5,1712,5,7,92,92,27,28.2,"Low"
"4065",99.6,2144.5,2120,110,56,17.8,17.5,1720,159,163,92,92,27,28.2,"Low"
"4066",99.2,2000,2120,108.5,56,24.25,15.5,1484,2520,2711,92,92,27,28.2,"Low"
"4067",99.2,2168.5,2120,132,65,17,9.5,877,1404,1523,92,92,27,28.2,"Low"
"4068",99.6,1622.5,2120,159.5,100,30.05,7.5,760,14,16,92,92,27,28.2,"Low"
"4069",85.6,2139,2087.5,109.5,44,14,6,546,1906,2099,92,92,29,28.3,"Low"
"4070",36.4,1830,1133.5,38.5,22,0,0,0,1987,2167,92,92,29,28.3,"Low"
"4071",35.6,1389,1169.5,23,0,0,0,0,1517,1696,92,92,27,28.4,"Low"
"4072",71.2,1320,1928,20,0,34.8,0,0,1517,1692,92,92,27,28.4,"Low"
"4073",40,1588.5,1180,26.5,0,0,0,0,1507,1688,92,92,27,28.4,"Low"
"4074",36,1066.5,1173,10,23,29.7,0.5,0,1172,1358,92,92,27,28.3,"Low"
"4075",99.2,1575.5,2120,35.5,80,29.45,1,168,107,128,92,92,27,28.2,"Low"
"4076",99.6,1896.5,2120,120.5,100,25.4,3.5,407,11,17,92,92,27,28.2,"Low"
"4077",99.6,1543,2120,157,100,31.6,6.5,655,10,13,92,92,27,28.2,"Low"
"4078",99.6,1738.5,2120,155,100,28.05,8,805,15,19,92,92,24,28.2,"Low"
"4079",99.2,1794.5,2120,161,100,27.1,8.5,821,3,8,92,92,24,28.2,"Low"
"4080",98.8,1649,2120,162.5,100,29.45,7.5,760,2,7,91,91,27,28.2,"Low"
"4081",89.2,2101.5,2120,151,99,22.55,6,565,1248,1271,91,91,27,28.2,"Low"
"4082",16.4,1899.5,800,97,0,0,0,0,2604,2810,91,91,27,28.2,"Low"
"4083",99.6,2158,2120,127,81,18.9,4,374,10,16,91,91,27,28.1,"Low"
"4084",99.6,2079,2120,148,89,22.9,7,667,40,47,91,91,27,28.2,"Low"
"4085",98.4,1785.5,2120,156,100,27.3,10,999,34,36,91,91,27,28.2,"Low"
"4086",97.6,2024,2120,83,86,23.15,9.5,960,872,1054,91,91,24,28.2,"Low"
"4087",99.2,1921,2120,124,100,25.05,10,975,105,137,91,91,23,28.2,"Low"
"4088",99.2,2062.5,2120,155,100,22.7,11,1136,434,466,91,91,26,28.2,"Low"
"4089",98.4,1554.5,2120,151.5,100,31.35,9,905,129,275,91,91,31,28.1,"Low"
"4090",99.6,1861.5,2120,158.5,100,26,11,1070,123,277,91,91,31,28.2,"Low"
"4091",99.6,1982.5,2120,158,100,24.45,11.5,1141,46,125,91,91,29,28.2,"Low"
"4092",99.2,1878,2120,150,100,25.75,12,1222,31,36,91,91,27,28.2,"Low"
"4093",99.2,1827,2120,159,100,26.6,12.5,1251,31,34,91,91,27,28.2,"Low"
"4094",99.6,1856,2120,158.5,100,26.15,13,1295,31,38,91,91,27,28.2,"Low"
"4095",99.2,1850.5,2120,155.5,100,26.25,13.5,1363,32,39,91,91,27,28.2,"Low"
"4096",98,1480.5,2120,162,100,33.15,14,1400,43,43,91,91,28,28.2,"Low"
"4097",99.6,1453,2120,137.5,100,34.1,14.5,1459,40,48,90,90,27,28.2,"Low"
"4098",99.6,1599.5,2120,134,100,30.4,14.5,1422,653,1320,90,90,27,28.2,"Low"
"4099",64.4,1541,1718.5,57.5,1,23.65,8.5,748,3349,3550,90,90,27,28.2,"Low"
"4100",86.8,1994.5,2120,61.5,59,23.05,0,0,109,140,90,90,24,28.2,"Low"
"4101",0,0,800,0,0,0,0,0,47,50,86,86,83,25.5,"Low"
"4102",0,0,800,0,0,0,0,0,47,53,86,86,83,25.5,"Low"
"4103",0,0,800,0,0,0,0,0,48,52,86,86,83,25.5,"Low"
"4104",0,0,800,0,0,0,0,0,45,52,86,86,83,25.5,"Low"
"4105",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4106",0,0,800,0,0,0,0,0,47,48,86,86,83,25.5,"Low"
"4107",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4108",0,0,800,0,0,0,0,0,48,52,86,86,83,25.5,"Low"
"4109",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4110",0,0,800,0,0,0,0,0,45,53,86,86,83,25.5,"Low"
"4111",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4112",0,0,800,0,0,0,0,0,47,52,86,86,83,25.5,"Low"
"4113",0,0,800,0,0,0,0,0,47,50,86,86,83,25.5,"Low"
"4114",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4115",0,0,800,0,0,0,0,0,48,48,86,86,83,25.5,"Low"
"4116",0,0,800,0,0,0,0,0,50,49,86,86,83,25.5,"Low"
"4117",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4118",0,0,800,0,0,0,0,0,47,50,86,86,83,25.5,"Low"
"4119",0,0,800,0,0,0,0,0,47,50,86,86,83,25.5,"Low"
"4120",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4121",0,0,800,0,0,0,0,0,48,49,86,86,83,25.5,"Low"
"4122",0,0,800,0,0,0,0,0,47,52,86,86,83,25.5,"Low"
"4123",0,0,800,0,0,0,0,0,48,50,86,86,83,25.5,"Low"
"4124",0,0,800,0,0,0,0,0,47,48,86,86,83,25.5,"Low"
"4125",0,0,800,0,0,0,0,0,48,51,86,86,83,25.5,"Low"
"4126",0,0,800,0,0,0,0,0,47,52,86,86,83,25.5,"Low"
"4127",0,0,800,0,0,0,0,0,47,53,86,86,83,25.5,"Low"
"4128",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4129",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4130",0,0,800,0,0,0,0,0,47,49,86,86,83,25.5,"Low"
"4131",0,0,800,0,0,0,0,0,48,51,86,86,83,25.5,"Low"
"4132",0,0,800,0,0,0,0,0,46,48,86,86,83,25.5,"Low"
"4133",0,0,800,0,0,0,0,0,48,51,86,86,83,25.5,"Low"
"4134",0,0,800,0,0,0,0,0,48,50,86,86,83,25.5,"Low"
"4135",0,0,800,0,0,0,0,0,48,50,86,86,83,25.5,"Low"
"4136",0,0,800,0,0,0,0,0,48,50,86,86,83,25.5,"Low"
"4137",0,0,800,0,0,0,0,0,47,47,86,86,83,25.5,"Low"
"4138",0,0,800,0,0,0,0,0,47,53,86,86,83,25.5,"Low"
"4139",0,0,800,0,0,0,0,0,49,49,86,86,83,25.5,"Low"
"4140",0,0,800,0,0,0,0,0,47,52,86,86,83,25.5,"Low"
"4141",0,0,800,0,0,0,0,0,47,50,86,86,82,25.5,"Low"
"4142",0,0,800,0,0,0,0,0,49,50,86,86,83,25.5,"Low"
"4143",0,0,800,0,0,0,0,0,47,50,86,86,83,25.5,"Low"
"4144",0,0,800,0,0,0,0,0,48,51,86,86,83,25.5,"Low"
"4145",0,0,800,0,0,0,0,0,47,52,86,86,83,25.5,"Low"
"4146",0,0,800,0,0,0,0,0,47,52,86,86,82,25.5,"Low"
"4147",0,0,800,0,0,0,0,0,47,49,86,86,83,25.5,"Low"
"4148",0,0,800,0,0,0,0,0,52,52,86,86,83,25.5,"Low"
"4149",0,0,800,0,0,0,0,0,47,50,86,86,83,25.5,"Low"
"4150",0,0,800,0,0,0,0,0,49,49,86,86,83,25.5,"Low"
"4151",0,0,800,0,0,0,0,0,47,50,86,86,83,25.5,"Low"
"4152",0,0,800,0,0,0,0,0,51,51,86,86,83,25.5,"Low"
"4153",0,0,800,0,0,0,0,0,50,52,86,86,83,25.4,"Low"
"4154",0,0,800,0,0,0,0,0,48,51,86,86,83,25.5,"Low"
"4155",0,0,800,0,0,0,0,0,48,51,86,86,83,25.5,"Low"
"4156",0,0,800,0,0,0,0,0,49,50,86,86,83,25.5,"Low"
"4157",0,0,800,0,0,0,0,0,45,48,86,86,83,25.5,"Low"
"4158",0,0,800,0,0,0,0,0,48,53,86,86,83,25.5,"Low"
"4159",0,0,800,0,0,0,0,0,47,49,86,86,83,25.5,"Low"
"4160",0,0,800,0,0,0,0,0,48,52,86,86,83,25.5,"Low"
"4161",0,0,800,0,0,0,0,0,48,52,86,86,83,25.5,"Low"
"4162",0,0,800,0,0,0,0,0,48,49,86,86,83,25.5,"Low"
"4163",0,0,800,0,0,0,0,0,48,51,86,86,83,25.5,"Low"
"4164",0,0,800,0,0,0,0,0,50,52,86,86,83,25.5,"Low"
"4165",0,0,800,0,0,0,0,0,48,50,86,86,83,25.5,"Low"
"4166",0,0,800,0,0,0,0,0,47,50,86,86,83,25.5,"Low"
"4167",0,0,800,0,0,0,0,0,48,50,86,86,83,25.5,"Low"
"4168",0,0,800,0,0,0,0,0,47,52,86,86,83,25.5,"Low"
"4169",0,0,800,0,0,0,0,0,47,49,86,86,83,25.5,"Low"
"4170",0,0,800,0,0,0,0,0,47,49,86,86,83,25.5,"Low"
"4171",0,0,800,0,0,0,0,0,48,49,86,86,83,25.4,"Low"
"4172",0,0,800,0,0,0,0,0,48,53,86,86,83,25.5,"Low"
"4173",0,0,800,0,0,0,0,0,48,52,86,86,83,25.5,"Low"
"4174",0,0,800,0,0,0,0,0,47,52,86,86,83,25.5,"Low"
"4175",0,0,800,0,0,0,0,0,48,49,86,86,83,25.5,"Low"
"4176",0,0,800,0,0,0,0,0,47,53,86,86,83,25.5,"Low"
"4177",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4178",0,0,800,0,0,0,0,0,48,49,86,86,83,25.5,"Low"
"4179",0,0,800,0,0,0,0,0,48,50,86,86,83,25.5,"Low"
"4180",0,0,800,0,0,0,0,0,49,53,86,86,83,25.5,"Low"
"4181",0,0,800,0,0,0,0,0,48,53,86,86,83,25.5,"Low"
"4182",0,0,800,0,0,0,0,0,48,52,86,86,82,25.5,"Low"
"4183",0,0,800,0,0,0,0,0,48,53,86,86,83,25.5,"Low"
"4184",0,0,800,0,0,0,0,0,51,53,86,86,83,25.5,"Low"
"4185",0,0,800,0,0,0,0,0,45,53,86,86,83,25.5,"Low"
"4186",0,0,800,0,0,0,0,0,48,51,86,86,83,25.5,"Low"
"4187",0,0,800,0,0,0,0,0,48,53,86,86,83,25.5,"Low"
"4188",0,0,800,0,0,0,0,0,45,51,86,86,83,25.5,"Low"
"4189",0,0,800,0,0,0,0,0,48,53,86,86,82,25.4,"Low"
"4190",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4191",0,0,800,0,0,0,0,0,48,52,86,86,83,25.5,"Low"
"4192",0,0,800,0,0,0,0,0,48,52,86,86,83,25.5,"Low"
"4193",0,0,800,0,0,0,0,0,47,51,86,86,83,25.5,"Low"
"4194",0,0,800,0,0,0,0,0,48,53,86,86,83,25.5,"Low"
"4195",0,0,800,0,0,0,0,0,48,50,86,86,83,25.5,"Low"
"4196",0,0,800,0,0,0,0,0,48,51,86,86,83,25.5,"Low"
"4197",0,0,800,0,0,0,0,0,49,51,86,86,83,25.5,"Low"
"4198",0,0,800,0,0,0,0,0,49,50,86,86,83,25.5,"Low"
"4199",0,0,800,0,0,0,0,0,48,53,86,86,83,25.5,"Low"
"4200",0,0,800,0,0,0,0,0,48,52,86,86,83,25.5,"Low"
"4201",99.2,1931.5,2120,157.5,100,25.05,11,1108,54,46,82,82,83,28.3,"Low"
"4202",94.8,2061,2120,158.5,99,23.5,12,1183,51,47,82,82,82,28.3,"Low"
"4203",87.2,1826,2117.5,159,100,26.6,12.5,1253,344,400,82,82,81,28.3,"Low"
"4204",94.8,1772,2120,152,100,27.45,2.5,309,106,114,82,82,73,28.1,"Low"
"4205",67.2,1884,1752,77.5,3,5.25,6,506,1866,2043,82,82,75,28.2,"Low"
"4206",78.8,1741.5,1983,42.5,41,25.65,1,148,114,123,82,82,83,28.2,"Low"
"4207",100,1921.5,2120,153,100,25.4,5,460,44,48,82,82,75,28.2,"Low"
"4208",100,1643,2120,156.5,100,29.7,0.5,48,39,43,82,82,80,28.2,"Low"
"4209",100,1716,2120,157,100,28.4,1,98,36,39,82,82,80,28.2,"Low"
"4210",100,1575,2120,162,100,30.9,0.5,49,32,31,82,82,80,28.2,"Low"
"4211",98.8,1465,2120,147.5,100,33.5,1.5,75,833,1592,82,82,81,28.2,"Low"
"4212",99.6,1889,2120,96.5,65,25.55,0,0,989,1175,82,82,80,28.1,"Low"
"4213",70,1370,1820,51,86,35.15,1,159,90,102,82,82,80,28.2,"Low"
"4214",83.2,1864,2040,153,100,25.65,6,599,27,125,83,83,81,28.2,"Low"
"4215",76.8,1950,1926.5,67,41,16.25,1.5,108,1660,1838,83,83,79,28.1,"Low"
"4216",74.8,1893.5,1896,32.5,30,13.2,0,0,1482,1665,83,83,80,28.1,"Low"
"4217",75.6,1906.5,1908,32,30,13.2,0,0,1426,1607,83,83,80,28.2,"Low"
"4218",96.4,2086,2120,145.5,95,22.7,5.5,550,26,31,83,83,79,28.2,"Low"
"4219",85.2,2009.5,2120,154.5,100,26.15,8.5,871,28,32,83,83,77,28.2,"Low"
"4220",89.6,1994,2120,132.5,100,24.35,9,908,94,108,83,83,80,28.1,"Low"
"4221",91.6,2001,2120,118.5,62,24.25,12.5,1244,89,109,83,83,80,28.2,"Low"
"4222",78.4,2061.5,1955,86.5,34,0,12.5,1193,1921,2174,83,83,80,28.2,"Low"
"4223",86.8,2148,2115.5,126.5,60,17.2,11,1105,243,427,83,83,79,28.2,"Low"
"4224",87.2,1565,2118.5,149.5,100,31.1,13,1281,525,474,83,83,81,28.2,"Low"
"4225",81.2,1730.5,2010.5,77.5,60,28.15,6.5,655,94,110,83,83,87,28.2,"Low"
"4226",68.4,1660,1771.5,153.5,100,29.35,7.5,713,674,618,82,82,83,28.2,"Low"
"4227",92.8,1646,2120,58,49,28.6,5,499,89,114,82,82,80,28.2,"Low"
"4228",100,1775.5,2120,158.5,100,27.3,6.5,690,26,27,82,82,76,28.2,"Low"
"4229",100,1678.5,2120,160,100,29,8,788,11,13,82,82,75,28.2,"Low"
"4230",100,1566,2120,156,100,31.1,7.5,726,8,14,82,82,76,28.2,"Low"
"4231",99.6,1982,2120,78.5,42,21,0.5,93,2187,2370,82,82,80,28.2,"Low"
"4232",99.6,2063.5,2120,152.5,99,23.4,6,599,41,45,81,81,85,28.2,"Low"
"4233",99.6,1769,2120,150.5,100,27.65,10,1034,53,56,81,81,80,28.4,"Low"
"4234",85.6,1896.5,2098,87,81,25.55,11,1105,48,48,82,82,67,28.3,"Low"
"4235",70.4,1713.5,1809,31,31,17.45,9.5,923,1193,1382,82,82,80,28.3,"Low"
"4236",95.2,1810.5,2120,152,100,26.85,10.5,1054,50,53,82,82,82,28.4,"Low"
"4237",99.2,2012.5,2120,158.5,100,24.1,11.5,1160,46,50,81,81,83,28.3,"Low"
"4238",99.6,1828,2120,155.5,100,26.5,12.5,1238,50,49,81,81,83,28.4,"Low"
"4239",99.6,1848,2120,158.5,100,26.25,13,1289,60,54,81,81,81,28.2,"Low"
"4240",99.6,1840,2120,158.5,100,26.35,13.5,1329,50,51,81,81,80,28.3,"Low"
"4241",86.8,1841.5,2116.5,160.5,100,26.35,14,1367,54,54,81,81,80,28.3,"Low"
"4242",82.4,2045.5,2033,65,41,15.3,4,365,1568,1752,81,81,75,28.3,"Low"
"4243",82.4,2033,2038,41,33,13.55,0,0,1458,1636,81,81,77,28.3,"Low"
"4244",83.2,2047.5,2048,42,33,13.05,0,0,1419,1593,81,81,78,28.4,"Low"
"4245",53.2,1560,1480,15,25,4.4,0,0,2168,2074,81,81,78,28.3,"Low"
"4246",45.6,1288.5,1355.5,9.5,34,26,0,0,2118,2058,81,81,78,28.3,"Low"
"4247",58.8,1435,1608,16,37,28.05,0,0,98,120,81,81,78,28.2,"Low"
"4248",96.4,1956.5,2120,104,100,24.7,4.5,485,60,50,81,81,78,28.2,"Low"
"4249",55.6,1539,1537,18.5,26,14.75,0,0,1511,1685,81,81,83,28.2,"Low"
"4250",55.6,1537.5,1535,16,25,13.9,0,0,1450,1625,81,81,82,28.2,"Low"
"4251",82.4,1845,2037,74,100,26.25,1.5,197,103,112,81,81,83,28.2,"Low"
"4252",58,1614,1579,24,27,12,0,0,1255,1429,81,81,78,28.2,"Low"
"4253",74.4,1567.5,1884,34,75,29.7,2,218,107,114,81,81,79,28.2,"Low"
"4254",68,1632,1765,26,30,24.1,4,393,996,1120,81,81,78,28.2,"Low"
"4255",50,1183.5,1440,22,68,39.45,0.5,65,63,50,81,81,80,28.2,"Low"
"4256",84.4,1800,2071,111.5,100,27.1,2,258,65,59,81,81,79,28.2,"Low"
"4257",82,1913.5,2054,141.5,100,26.6,4.5,466,60,53,81,81,76,28.2,"Low"
"4258",28.4,1509,1026,58,0,0,4.5,404,856,1603,81,81,76,28.2,"Low"
"4259",99.6,1811,2120,120,100,26.85,3,332,99,63,81,81,83,28.2,"Low"
"4260",99.6,1984,2120,153,100,27.2,6,587,37,26,81,81,82,28.2,"Low"
"4261",99.6,1622.5,2120,150.5,100,30.15,9.5,935,46,43,81,81,83,28.2,"Low"
"4262",96,1492,1625,29.5,29,18.9,5,373,107,114,81,81,79,28.2,"Low"
"4263",74,1757.5,1885,40.5,20,21,5,464,231,308,81,81,75,28.2,"Low"
"4264",65.6,1577.5,1729,26,24,25.65,3.5,320,109,119,81,81,78,28.2,"Low"
"4265",43.2,1356,1306,34.5,40,25.4,3.5,351,111,108,81,81,78,28.2,"Low"
"4266",46,1227.5,1370.5,34.5,71,38.7,3,317,67,53,81,81,79,28.2,"Low"
"4267",59.6,1718,1603,31.5,12,0.5,4.5,423,853,1777,81,81,78,28.2,"Low"
"4268",76.4,1612,1921.5,57,86,29.7,1.5,200,107,106,81,81,83,28.2,"Low"
"4269",99.6,2079,2120,131.5,81,22.8,7,675,31,28,81,81,83,28.2,"Low"
"4270",89.2,1633,2120,151.5,100,29.8,9.5,933,32,31,81,81,83,28.2,"Low"
"4271",99.2,1580,2120,94,100,30.9,1.5,222,107,99,81,81,73,28.2,"Low"
"4272",92,1714,2120,60.5,85,28.15,6,604,105,116,81,81,77,28.2,"Low"
"4273",99.6,1658.5,2120,146.5,100,29.55,0.5,0,50,49,81,81,74,28.2,"Low"
"4274",99.6,1779,2120,158,100,27.3,1.5,163,38,37,80,80,76,28.2,"Low"
"4275",99.6,1788.5,2120,157,100,27.2,1.5,137,31,29,80,80,77,28.2,"Low"
"4276",99.6,2151,2120,127,69,18.3,0,42,88,109,81,81,78,28.2,"Low"
"4277",76,2009.5,1905.5,113,81,11.3,3.5,308,1641,1778,81,81,80,28.2,"Low"
"4278",77.6,1990,1944.5,102.5,48,18.3,0,0,1798,1968,81,81,75,28.2,"Low"
"4279",75.2,1830,1925,126.5,89,25.75,0,0,2005,2177,81,81,76,28.2,"Low"
"4280",71.2,1925.5,1811.5,129,74,22.1,0,0,1818,1993,81,81,76,28.2,"Low"
"4281",72,1847.5,1842,55,44,19,0,0,1681,1861,81,81,76,28.1,"Low"
"4282",75.2,1791,1897,55.5,47,26.25,0,0,1562,1740,82,82,77,28.2,"Low"
"4283",47.2,1575.5,1373,92.5,75,22.1,3,287,79,43,82,82,78,28.2,"Low"
"4284",74.8,1690.5,1896.5,51.5,85,27.65,3,307,97,119,82,82,80,28.2,"Low"
"4285",99.6,2015.5,2120,152.5,100,24,6,607,55,52,82,82,82,28.2,"Low"
"4286",99.6,1583,2120,153,100,30.9,9,904,50,46,82,82,83,28.2,"Low"
"4287",99.6,1936,2120,156,100,25.05,11,1113,52,50,83,83,83,28.2,"Low"
"4288",99.6,2116.5,2120,154,94,22.35,12,1192,51,47,83,83,83,28.2,"Low"
"4289",82,1833,1985,155.5,100,26.35,13,1257,49,47,83,83,82,28.2,"Low"
"4290",99.2,1854,2120,86.5,100,26.15,2,4,118,123,83,83,75,28.1,"Low"
"4291",75.6,1957,1911.5,116.5,70,19.95,6.5,678,597,554,83,83,75,28.2,"Low"
"4292",99.6,1646.5,2120,159,98,29.55,1,252,45,39,83,83,75,28.2,"Low"
"4293",99.6,1514,2120,145,100,32.3,0.5,11,42,36,82,82,80,28.2,"Low"
"4294",98.4,1536.5,2120,141.5,100,31.95,0,0,33,29,82,82,80,28.2,"Low"
"4295",74.8,1939.5,1912.5,128,72,18.05,0,44,325,504,83,83,83,28.2,"Low"
"4296",92.8,2021.5,2120,114.5,52,23.4,4.5,486,31,28,83,83,80,28.1,"Low"
"4297",65.6,1626,1726.5,70.5,88,29.7,0.5,91,885,1084,83,83,78,28.2,"Low"
"4298",99.2,2123,2120,129.5,63,20.2,6,590,44,40,83,83,78,28.2,"Low"
"4299",99.6,2117,2120,152,93,21.75,10,963,32,29,83,83,78,28.2,"Low"
"4300",98.4,1555,2120,149.5,100,31.35,12.5,1253,33,29,83,83,78,28.2,"Low"
"4301",22,916.5,914.5,2,12,27.1,0,0,10,15,65,65,87,28.4,"Low"
"4302",22,913.5,914.5,1.5,11,27.3,0,0,9,15,65,65,87,28.4,"Low"
"4303",22,915.5,914.5,2,11,27.2,0,0,9,15,65,65,87,28.4,"Low"
"4304",22.4,918,923.5,2.5,12,27.45,0,0,8,13,65,65,87,28.4,"Low"
"4305",24.8,965.5,958,2,17,25.55,0,0,9,15,65,65,87,28.4,"Low"
"4306",20.4,875.5,881,1.5,11,30.4,0,0,6,14,65,65,87,28.4,"Low"
"4307",20.4,880.5,881,2,11,29.8,0,0,10,13,65,65,87,28.4,"Low"
"4308",20.4,883,881,2,11,29.35,0,0,6,14,65,65,87,28.4,"Low"
"4309",20.4,879.5,881,2,10,29.95,0,0,9,11,65,65,87,28.4,"Low"
"4310",20.4,882,881,2,11,29.55,0,0,8,15,65,65,87,28.4,"Low"
"4311",20.4,882,881,2,10,29.55,0,0,8,14,65,65,87,28.4,"Low"
"4312",20.4,882,881,2,10,29.45,0,0,8,13,65,65,87,28.4,"Low"
"4313",20.4,882,881,2,10,29.45,0,0,9,15,65,65,87,28.4,"Low"
"4314",20.4,880.5,881,1.5,10,29.7,0,0,10,13,65,65,87,28.4,"Low"
"4315",20.4,878,881,1.5,10,30.15,0,0,7,12,65,65,87,28.4,"Low"
"4316",20.4,882,881,2,11,29.45,0,0,6,11,65,65,87,28.4,"Low"
"4317",20.4,879,881,2,11,29.95,0,0,9,15,65,65,87,28.4,"Low"
"4318",20.4,881.5,881,2,10,29.55,0,0,6,15,65,65,87,28.4,"Low"
"4319",20.4,882,881,1.5,11,29.55,0,0,9,15,65,65,87,28.4,"Low"
"4320",20.8,890,889.5,2,11,29.2,0,0,6,15,65,65,87,28.3,"Low"
"4321",20.8,891.5,889.5,1.5,11,28.75,0,0,8,15,65,65,87,28.4,"Low"
"4322",20.8,891,889.5,2,11,28.75,0,0,9,15,65,65,87,28.4,"Low"
"4323",20.8,890,889.5,1.5,11,29.45,0,0,5,15,65,65,87,28.4,"Low"
"4324",20.8,886.5,889.5,2,11,29.45,0,0,8,15,65,65,87,28.4,"Low"
"4325",20.8,889.5,889.5,1.5,11,28.75,0,0,9,15,65,65,87,28.3,"Low"
"4326",20.8,889,889.5,2,11,29.1,0,0,10,17,65,65,87,28.4,"Low"
"4327",20.8,890,889.5,2,11,29,0,0,8,15,65,65,87,28.4,"Low"
"4328",20.8,890,889.5,2,11,29.1,0,0,8,14,65,65,87,28.4,"Low"
"4329",20.8,889.5,889.5,2,11,29.45,0,0,6,15,65,65,87,28.4,"Low"
"4330",20.8,888,889.5,1.5,11,28.75,0,0,10,15,65,65,87,28.4,"Low"
"4331",20.8,890,889.5,2.5,11,28.85,0,0,6,15,65,65,87,28.4,"Low"
"4332",20.8,890.5,889.5,2.5,11,28.75,0,0,6,12,65,65,87,28.4,"Low"
"4333",20.8,890,889.5,1.5,11,28.85,0,0,7,15,65,65,87,28.4,"Low"
"4334",20.8,887.5,889.5,1.5,11,29.35,0,0,5,15,65,65,87,28.4,"Low"
"4335",20.8,889.5,889.5,2,11,29.1,0,0,6,15,65,65,87,28.4,"Low"
"4336",20.8,890.5,889.5,2,11,28.85,0,0,9,16,65,65,87,28.4,"Low"
"4337",20.8,890,889.5,2,11,28.85,0,0,6,15,65,65,87,28.4,"Low"
"4338",20.8,890,889.5,2,11,28.85,0,0,9,15,65,65,87,28.4,"Low"
"4339",20.8,887,889.5,2,11,29.45,0,0,9,15,65,65,87,28.4,"Low"
"4340",20.8,890,889.5,2.5,11,28.85,0,0,9,15,65,65,87,28.4,"Low"
"4341",20.8,891,889.5,2,11,28.75,0,0,8,15,65,65,87,28.4,"Low"
"4342",20.8,890,889.5,2,11,29,0,0,8,18,65,65,87,28.4,"Low"
"4343",20.8,890.5,889.5,2,11,28.85,0,0,10,15,65,65,87,28.4,"Low"
"4344",20.8,890.5,889.5,2,11,28.85,0,0,8,15,65,65,87,28.4,"Low"
"4345",20.8,890,889.5,2,11,29.1,0,0,6,15,65,65,87,28.4,"Low"
"4346",20.8,890,889.5,2.5,11,29,0,0,6,14,65,65,87,28.4,"Low"
"4347",20.8,891,889.5,2,11,29.1,0,0,7,15,65,65,87,28.4,"Low"
"4348",20.8,890.5,889.5,2.5,11,29.1,0,0,9,15,65,65,87,28.4,"Low"
"4349",20.8,888.5,889.5,2,11,29,0,0,7,17,65,65,87,28.4,"Low"
"4350",20.8,889,889.5,2,11,29.1,0,0,10,15,65,65,87,28.4,"Low"
"4351",22,915.5,913.5,2,11,26.95,0,0,9,15,65,65,87,28.4,"Low"
"4352",22,913.5,913.5,1.5,11,27.8,0,0,6,15,65,65,87,28.4,"Low"
"4353",22,914.5,913,2,11,27.2,0,0,9,11,65,65,87,28.4,"Low"
"4354",22,914.5,912.5,1.5,11,27.2,0,0,6,15,65,65,87,28.4,"Low"
"4355",22,914.5,913,2,11,27.3,0,0,9,16,65,65,87,28.4,"Low"
"4356",23.6,1130,944,4.5,0,0,0,0,8,15,65,65,87,28.4,"Low"
"4357",26.8,907,1002.5,4.5,0,25.3,0,0,11,17,65,65,87,28.4,"Low"
