"","ThrottlePosition___","EngineSpeed_rpm_","DesiredEngineSpeed_rpm_","BoostPressure_kPa_","EngineLoadFactor___","FuelConsumptionRate_l_h_","GroundSpeed_mph_","TransmissionOutputSpeed_rpm_","FrontServiceBrakeOilPressure_kPa_","RearServiceBrakeOilPressure_kPa_","HydraulicOilTemperature_degC_","HydraulicOilTemperature_degC_.1","FuelGauge___","SystemVoltage_volts_","Productivity"
"7382",89.2,2039.5,2120,108.5,83,23.85,0,0,2167,2313,86,86,27,28.2,"Normal"
"7383",60.4,1762.5,1622,84,36,14.35,3,248,1645,1872,86,86,29,28.2,"Normal"
"7384",59.6,1433.5,1623,54,16,30.05,1.5,126,1501,1713,86,86,29,28.2,"Normal"
"7385",99.2,1902.5,2120,107,100,25.65,3.5,353,111,126,86,86,27,28.1,"Normal"
"7386",76.4,2003.5,1917,96,52,10.8,4,444,601,866,86,86,27,28.2,"Normal"
"7387",80,1828,1994,119.5,100,26.6,1.5,52,2898,3095,86,86,27,28.2,"Normal"
"7388",99.2,1775,2120,152.5,100,27.45,4.5,417,100,129,86,86,27,28.2,"Normal"
"7389",99.2,2103.5,2120,153.5,100,22.35,5.5,543,49,50,86,86,27,28.2,"Normal"
"7390",99.6,1987,2120,77.5,62,23.75,2.5,242,143,140,86,86,27,28.2,"Normal"
"7391",99.6,1635,2120,147.5,100,29.8,1,101,40,55,86,86,28,28.2,"Normal"
"7392",99.6,1543,2120,153,100,31.6,0.5,64,28,29,86,86,29,28.2,"Normal"
"7393",99.6,1577.5,2120,153,100,30.9,0.5,60,27,24,86,86,29,28.2,"Normal"
"7394",99.6,1568.5,2120,157.5,100,31.1,0.5,83,22,18,86,86,29,28.2,"Normal"
"7395",99.6,1627.5,2120,156,100,29.95,0.5,72,29,25,86,86,29,28.2,"Normal"
"7396",99.2,1578,2120,149.5,100,30.65,1,2,12,13,86,86,29,28.2,"Normal"
"7397",99.6,2047.5,2120,155.5,94,23.4,2,129,3079,3228,86,86,29,28.1,"Normal"
"7398",58,1774,1549.5,118,16,0,1,116,2124,2302,86,86,27,28.2,"Normal"
"7399",40.8,1246,1279.5,20.5,3,10.2,0,0,2412,2593,86,86,28,28.2,"Normal"
"7400",82.8,1562,2069.5,21.5,35,29,0,0,1622,1718,86,86,27,28.2,"Normal"
"7401",99.6,1748,2120,155.5,100,27.9,6,658,1274,1446,90,90,31,28.2,"Normal"
"7402",90.8,1917.5,2120,153,100,25.3,3,235,2663,2870,91,91,29,28.2,"Normal"
"7403",99.6,1810,2120,151,99,26.85,2.5,301,111,130,92,92,26,28.2,"Normal"
"7404",99.6,2050.5,2120,153,100,23.4,5.5,542,27,28,92,92,26,28.2,"Normal"
"7405",99.6,1764.5,2120,139.5,76,27.55,6,599,26,28,92,92,27,28.2,"Normal"
"7406",99.6,1916,2120,157.5,100,25.3,9,891,26,27,93,93,23,28.2,"Normal"
"7407",99.6,2200,2120,128,59,13.8,9.5,867,1234,1730,94,94,24,28.2,"Normal"
"7408",99.6,1685.5,2120,146,100,28.85,7.5,769,88,46,94,94,27,28.2,"Normal"
"7409",99.2,1689.5,2120,153,100,28.75,8,773,29,30,94,94,27,28.2,"Normal"
"7410",99.6,1801,2120,159.5,100,26.95,8.5,834,28,24,94,94,32,28.2,"Normal"
"7411",99.6,1971.5,2120,157.5,100,24.95,9,889,21,22,94,94,31,28.2,"Normal"
"7412",99.6,1996,2120,158,100,24.35,9.5,922,24,25,94,94,26,28.2,"Normal"
"7413",99.6,1997,2120,159,100,24.25,9.5,901,24,22,94,94,24,28.2,"Normal"
"7414",99.6,1919.5,2120,158,100,25.2,9,885,17,14,94,94,24,28.2,"Normal"
"7415",99.6,1824.5,2120,157.5,100,26.5,8.5,821,11,12,94,94,26,28.2,"Normal"
"7416",99.6,1730,2120,162.5,100,28.15,7,753,617,610,94,94,27,28.2,"Normal"
"7417",94,2166.5,2120,121,63,15.45,0,0,2294,2483,94,94,27,28.2,"Normal"
"7418",99.2,2125.5,2120,84,27,15.55,2,278,103,133,93,93,28,28.2,"Normal"
"7419",99.6,2094.5,2120,128,74,21.75,4,444,34,27,93,93,29,28.2,"Normal"
"7420",99.6,2102.5,2120,151.5,92,21.95,7,682,58,59,92,92,29,28.2,"Normal"
"7421",99.6,1758.5,2120,159.5,100,27.65,10,1024,48,49,92,92,29,28.2,"Normal"
"7422",99.6,1910,2120,155.5,100,25.3,11,1103,53,51,92,92,29,28.2,"Normal"
"7423",99.6,1995.5,2120,90.5,54,24.25,10,982,156,229,92,92,24,28.2,"Normal"
"7424",98.4,1994,2120,154,100,24.35,11.5,1148,48,226,92,92,23,28.2,"Normal"
"7425",99.6,2137.5,2120,113,54,18.9,10.5,988,1498,1682,92,92,28,28.2,"Normal"
"7426",99.6,1862.5,2120,129.5,100,26,8,770,118,227,92,92,31,28.1,"Normal"
"7427",98.4,1538.5,2120,155.5,100,31.7,9,901,119,252,92,92,31,28.2,"Normal"
"7428",99.6,1852,2120,157.5,100,26.25,10.5,1070,57,129,92,92,31,28.2,"Normal"
"7429",99.6,2151.5,2120,89.5,41,14.25,8.5,821,460,626,92,92,24,28.2,"Normal"
"7430",99.6,1529.5,2120,138,100,32.05,8,816,2255,162,92,92,23,28.2,"Normal"
"7431",99.6,2126.5,2120,135,74,20.55,1,59,2905,3042,92,92,24,28.2,"Normal"
"7432",99.6,1783,2120,155,100,27.3,4,436,119,128,92,92,24,28.2,"Normal"
"7433",99.2,1976.5,2120,144,67,24.35,6,596,50,47,92,92,28,28.2,"Normal"
"7434",99.6,1712,2120,158,100,28.5,8,804,51,49,92,92,29,28.2,"Normal"
"7435",99.6,1927.5,2120,155.5,100,25.05,9,890,50,46,92,92,32,28.1,"Normal"
"7436",99.6,2180.5,2120,138.5,87,17.95,10,957,53,48,92,92,29,28.2,"Normal"
"7437",99.6,1831.5,2120,159,100,26.5,10.5,1055,52,51,92,92,29,28.2,"Normal"
"7438",99.6,1862,2120,161,100,26,11,1121,50,51,92,92,27,28.2,"Normal"
"7439",99.6,1494.5,2120,146.5,100,32.8,12.5,1220,49,51,92,92,27,28.2,"Normal"
"7440",99.6,1552.5,2120,144.5,100,31.35,12.5,1268,55,46,92,92,28,28.2,"Normal"
"7441",99.6,1635.5,2120,158,100,29.8,13,1300,54,53,92,92,27,28.2,"Normal"
"7442",99.6,1646.5,2120,158,100,29.55,13.5,1339,55,52,92,92,27,28.1,"Normal"
"7443",99.6,1668.5,2120,160.5,100,29.2,13.5,1338,49,50,92,92,27,28.2,"Normal"
"7444",99.6,1677.5,2120,160.5,100,29,13.5,1357,47,44,92,92,27,28.2,"Normal"
"7445",99.6,1691.5,2120,163.5,100,28.75,14,1385,52,53,92,92,27,28.2,"Normal"
"7446",98.4,1697.5,2120,162,100,28.6,14,1378,53,53,92,92,27,28.1,"Normal"
"7447",99.6,1732.5,2120,165,100,28.05,14,1400,34,35,92,92,27,28.2,"Normal"
"7448",99.2,1746,2120,166.5,100,28.05,14.5,1425,58,60,92,92,27,28.2,"Normal"
"7449",99.2,1751.5,2120,165.5,100,27.65,14.5,1418,45,47,91,91,27,28.2,"Normal"
"7450",90.4,2146,2120,96,46,15.7,10.5,981,1710,1890,91,91,27,28.2,"Normal"
"7451",59.6,1789.5,1620,44.5,0,0,5.5,526,360,370,91,91,27,28.2,"Normal"
"7452",99.6,1995,2120,121.5,100,24.35,5,518,116,120,91,91,27,28.1,"Normal"
"7453",99.6,2184,2120,113,64,13.05,3.5,337,60,59,91,91,25,28.2,"Normal"
"7454",99.6,1523.5,2120,147.5,100,32.05,1,102,37,34,91,91,27,28.2,"Normal"
"7455",99.6,1576.5,2120,150.5,100,30.9,0.5,59,29,28,91,91,27,28.2,"Normal"
"7456",97.2,1608.5,2120,148,100,30.3,0.5,61,31,33,91,91,27,28.2,"Normal"
"7457",99.6,1527.5,2120,149,100,31.95,1,78,27,28,90,90,27,28.2,"Normal"
"7458",99.2,1578.5,2120,151.5,100,30.9,1,72,22,17,90,90,29,28.2,"Normal"
"7459",90.4,1439.5,2120,148,100,34.1,1,188,42,35,90,90,28,28.2,"Normal"
"7460",99.6,1771,2120,163,100,27.45,2.5,261,17,25,90,90,27,28.2,"Normal"
"7461",96.4,1957.5,2120,113,89,23.05,0.5,52,2722,2902,90,90,28,28.1,"Normal"
"7462",95.6,2030,2120,118.5,63,23.4,1,125,105,131,90,90,26,28.2,"Normal"
"7463",94,2101,2120,144.5,81,21.6,4,379,18,19,90,90,29,28.2,"Normal"
"7464",94.4,1835,2120,158,100,26.5,6,614,23,26,91,91,29,28.2,"Normal"
"7465",98.8,1729,2120,161,100,28.15,8.5,875,16,14,91,91,29,28.2,"Normal"
"7466",98.4,1613.5,2120,158,100,30.3,9.5,934,22,22,91,91,29,28.2,"Normal"
"7467",99.6,2030,2120,163.5,100,23.85,11.5,1168,20,21,91,91,29,28.1,"Normal"
"7468",96.8,1852.5,2120,151,100,26.15,13,1283,24,25,90,90,29,28.2,"Normal"
"7469",99.6,1448,2120,160.5,100,33.85,15,1484,24,23,90,90,29,28.2,"Normal"
"7470",99.2,1505.5,2120,150.5,100,32.4,15.5,1527,23,17,90,90,29,28.2,"Normal"
"7471",98,1619,2120,152.5,100,30.05,16.5,1653,28,21,90,90,29,28.2,"Normal"
"7472",98,1769,2120,160,100,27.45,17.5,1728,19,18,90,90,29,28.2,"Normal"
"7473",99.2,1812,2120,163.5,100,26.85,18.5,1837,23,24,90,90,29,28.2,"Normal"
"7474",98,1798,2120,164.5,100,27.1,18.5,1806,10,11,90,90,28,28.2,"Normal"
"7475",96.4,1835.5,2120,159,100,26.5,18.5,1860,25,23,90,90,29,28.2,"Normal"
"7476",98.8,1844,2120,157.5,100,26.25,19,1862,31,30,90,90,27,28.1,"Normal"
"7477",99.6,2024.5,2120,160.5,100,24,14,1310,2589,2770,90,90,27,28.2,"Normal"
"7478",99.6,2194,2120,131,95,15.7,6,559,1165,1350,91,91,27,28.2,"Normal"
"7479",99.2,2167.5,2120,97.5,41,14.15,5.5,575,125,227,91,91,27,28.1,"Normal"
"7480",99.6,1673,2120,151.5,100,29,6.5,616,813,1000,91,91,29,28.2,"Normal"
"7481",90.8,2141.5,2120,78.5,46,14.35,2,130,2810,3014,92,92,29,28.2,"Normal"
"7482",99.6,1961.5,2120,118,100,24.8,2.5,267,108,125,93,93,25,28.2,"Normal"
"7483",99.6,2182,2120,121,67,15.45,3,317,90,31,93,93,26,28.1,"Normal"
"7484",99.6,1852,2120,101.5,100,25.3,3.5,381,28,19,93,93,27,28.2,"Normal"
"7485",99.6,1716,2120,151,100,28.25,7.5,758,23,26,93,93,24,28.2,"Normal"
"7486",99.6,1992,2120,150.5,100,24.35,9,917,25,25,94,94,23,28.2,"Normal"
"7487",99.6,2073.5,2120,154.5,100,23.05,9.5,924,456,470,94,94,23,28.2,"Normal"
"7488",84.8,1770.5,2078.5,146.5,100,27.45,7.5,722,104,126,94,94,26,28.2,"Normal"
"7489",99.6,1709.5,2120,159,100,28.4,8,781,26,27,94,94,27,28.2,"Normal"
"7490",99.6,1820,2120,161,100,26.7,8.5,852,27,22,94,94,31,28.2,"Normal"
"7491",99.6,2004,2120,154.5,100,24.25,9.5,930,16,18,94,94,27,28.2,"Normal"
"7492",99.6,1994.5,2120,159,100,24.35,9.5,914,24,23,94,94,29,28.2,"Normal"
"7493",99.6,1926,2120,158,100,25.05,9,875,16,23,94,94,24,28.2,"Normal"
"7494",99.6,1844,2120,158.5,100,26.25,8.5,849,0,1,94,94,23,28.2,"Normal"
"7495",99.6,1675.5,2120,162,100,29,8,800,9,10,93,93,26,28.2,"Normal"
"7496",99.6,1622,2120,158.5,100,30.05,7.5,750,229,311,93,93,26,28.2,"Normal"
"7497",99.6,2179,2120,143,64,17.1,2.5,21,2297,2469,93,93,27,28.2,"Normal"
"7498",99.6,1961.5,2120,132,100,24.6,2,303,102,121,93,93,27,28.2,"Normal"
"7499",99.6,2175,2120,132.5,73,17.45,4.5,417,27,29,93,93,27,28.2,"Normal"
"7500",99.6,1928,2120,138,69,25.05,5,539,40,43,93,93,28,28.1,"Normal"
"7501",0,0,800,0,0,0,0,0,356,528,72,72,97,25.3,"Normal"
"7502",0,0,800,0,0,0,0,0,355,528,72,72,97,25.3,"Normal"
"7503",0,0,800,0,0,0,0,0,357,528,72,72,97,25.3,"Normal"
"7504",0,0,800,0,0,0,0,0,358,525,72,72,97,25.5,"Normal"
"7505",0,0,800,0,0,0,0,0,356,529,72,72,97,25.4,"Normal"
"7506",0,0,800,0,0,0,0,0,356,531,72,72,97,25.5,"Normal"
"7507",0,0,800,0,0,0,0,0,359,529,72,72,97,25.5,"Normal"
"7508",0,0,800,0,0,0,0,0,355,525,72,72,97,25.3,"Normal"
"7509",0,0,800,0,0,0,0,0,351,522,72,72,97,25.3,"Normal"
"7510",0,0,800,0,0,0,0,0,351,530,72,72,97,25.3,"Normal"
"7511",0,0,800,0,0,0,0,0,197,387,72,72,97,25.3,"Normal"
"7512",0,0,800,0,0,0,0,0,203,388,72,72,97,25.4,"Normal"
"7513",0,0,800,0,0,0,0,0,189,375,72,72,97,25.5,"Normal"
"7514",0,0,800,0,0,0,0,0,275,449,72,72,97,25.5,"Normal"
"7515",0,0,800,0,0,0,0,0,280,464,72,72,97,25.5,"Normal"
"7516",0,0,800,0,0,0,0,0,283,465,72,72,97,25.4,"Normal"
"7517",0,0,800,0,0,0,0,0,282,464,72,72,97,25.5,"Normal"
"7518",0,0,800,0,0,0,0,0,285,465,72,72,97,25.5,"Normal"
"7519",0,0,800,0,0,0,0,0,282,455,72,72,97,25.5,"Normal"
"7520",0,0,800,0,0,0,0,0,281,458,72,72,97,25.5,"Normal"
"7521",0,0,800,0,0,0,0,0,286,460,72,72,97,25.5,"Normal"
"7522",0,0,800,0,0,0,0,0,283,456,72,72,97,25.5,"Normal"
"7523",0,0,800,0,0,0,0,0,273,444,72,72,97,25.5,"Normal"
"7524",0,0,800,0,0,0,0,0,270,441,72,72,97,25.5,"Normal"
"7525",0,0,800,0,0,0,0,0,270,441,72,72,97,25.5,"Normal"
"7526",0,0,800,0,0,0,0,0,266,442,72,72,97,25.5,"Normal"
"7527",0,0,800,0,0,0,0,0,269,441,72,72,97,25.5,"Normal"
"7528",0,0,800,0,0,0,0,0,269,441,72,72,97,25.5,"Normal"
"7529",0,0,800,0,0,0,0,0,264,443,72,72,97,25.5,"Normal"
"7530",0,0,800,0,0,0,0,0,264,440,72,72,97,25.5,"Normal"
"7531",0,0,800,0,0,0,0,0,268,442,72,72,97,25.5,"Normal"
"7532",0,0,800,0,0,0,0,0,266,440,72,72,97,25.5,"Normal"
"7533",0,0,800,0,0,0,0,0,267,441,72,72,97,25.5,"Normal"
"7534",0,0,800,0,0,0,0,0,265,438,72,72,97,25.5,"Normal"
"7535",0,0,800,0,0,0,0,0,269,438,72,72,97,25.5,"Normal"
"7536",0,0,800,0,0,0,0,0,268,440,72,72,97,25.5,"Normal"
"7537",0,0,800,0,0,0,0,0,266,441,72,72,97,25.5,"Normal"
"7538",0,0,800,0,0,0,0,0,261,436,72,72,97,25.5,"Normal"
"7539",0,0,800,0,0,0,0,0,260,435,72,72,97,25.5,"Normal"
"7540",0,0,800,0,0,0,0,0,259,436,72,72,97,25.5,"Normal"
"7541",0,0,800,0,0,0,0,0,256,428,72,72,97,25.5,"Normal"
"7542",0,0,800,0,0,0,0,0,256,429,72,72,97,25.5,"Normal"
"7543",0,0,800,0,0,0,0,0,256,432,72,72,97,25.5,"Normal"
"7544",0,0,800,0,0,0,0,0,35,34,72,72,97,25.5,"Normal"
"7545",0,0,800,0,0,0,0,0,37,50,72,72,97,25.5,"Normal"
"7546",0,0,800,0,0,0,0,0,98,269,72,72,97,25.5,"Normal"
"7547",0,0,800,0,0,0,0,0,199,369,72,72,97,25.5,"Normal"
"7548",0,0,800,0,0,0,0,0,180,351,72,72,97,25.5,"Normal"
"7549",0,0,800,0,0,0,0,0,167,342,72,72,97,25.5,"Normal"
"7550",0,0,800,0,0,0,0,0,168,340,72,72,97,25.5,"Normal"
"7551",0,0,800,0,0,0,0,0,134,305,72,72,97,25.5,"Normal"
"7552",0,0,800,0,0,0,0,0,141,310,72,72,97,25.5,"Normal"
"7553",0,0,800,0,0,0,0,0,140,310,72,72,97,25.5,"Normal"
"7554",0,0,800,0,0,0,0,0,139,308,72,72,97,25.5,"Normal"
"7555",0,0,800,0,0,0,0,0,139,308,72,72,97,25.5,"Normal"
"7556",0,0,800,0,0,0,0,0,139,308,72,72,97,25.5,"Normal"
"7557",0,0,800,0,0,0,0,0,160,330,72,72,97,25.5,"Normal"
"7558",0,0,800,0,0,0,0,0,154,324,72,72,97,25.5,"Normal"
"7559",0,0,800,0,0,0,0,0,151,324,72,72,97,25.5,"Normal"
"7560",0,0,800,0,0,0,0,0,156,325,72,72,97,25.5,"Normal"
"7561",0,0,800,0,0,0,0,0,169,338,72,72,97,25.5,"Normal"
"7562",0,0,800,0,0,0,0,0,157,328,72,72,97,25.5,"Normal"
"7563",0,0,800,0,0,0,0,0,160,330,72,72,97,25.5,"Normal"
"7564",0,0,800,0,0,0,0,0,159,327,72,72,97,25.5,"Normal"
"7565",0,0,800,0,0,0,0,0,152,328,72,72,97,25.5,"Normal"
"7566",0,0,800,0,0,0,0,0,160,330,72,72,97,25.5,"Normal"
"7567",0,0,800,0,0,0,0,0,199,370,72,72,97,25.6,"Normal"
"7568",0,0,800,0,0,0,0,0,180,351,72,72,97,25.6,"Normal"
"7569",0,0,800,0,0,0,0,0,155,324,72,72,97,25.6,"Normal"
"7570",0,0,800,0,0,0,0,0,155,326,72,72,97,25.6,"Normal"
"7571",0,0,800,0,0,0,0,0,162,332,72,72,97,25.6,"Normal"
"7572",0,0,800,0,0,0,0,0,173,347,72,72,97,25.6,"Normal"
"7573",0,0,800,0,0,0,0,0,42,71,72,72,97,25.6,"Normal"
"7574",0,0,800,0,0,0,0,0,39,140,72,72,97,25.6,"Normal"
"7575",0,0,800,0,0,0,0,0,40,211,71,71,97,25.6,"Normal"
"7576",0,0,800,0,0,0,0,0,55,226,71,71,97,25.6,"Normal"
"7577",0,0,800,0,0,0,0,0,39,42,71,71,97,25.6,"Normal"
"7578",0,0,800,0,0,0,0,0,42,43,71,71,97,25.6,"Normal"
"7579",0,0,800,0,0,0,0,0,37,44,71,71,97,25.6,"Normal"
"7580",0,0,800,0,0,0,0,0,41,46,71,71,97,25.6,"Normal"
"7581",0,0,800,0,0,0,0,0,42,43,71,71,97,25.5,"Normal"
"7582",0,0,800,0,0,0,0,0,36,41,71,71,97,25.6,"Normal"
"7583",0,0,800,0,0,0,0,0,41,43,71,71,97,25.6,"Normal"
"7584",0,0,800,0,0,0,0,0,42,43,71,71,97,25.5,"Normal"
"7585",0,0,800,0,0,0,0,0,1281,1629,71,71,96,25.6,"Normal"
"7586",100,0,800,0,0,0,0,0,40,36,71,71,97,25.6,"Normal"
"7587",99.6,0,800,0,0,0,0,0,40,32,71,71,97,25.5,"Normal"
"7588",99.6,0,800,0,0,0,0,0,42,33,71,71,97,25.5,"Normal"
"7589",100,0,800,0,0,0,0,0,42,33,71,71,97,25.5,"Normal"
"7590",99.2,0,800,0,0,0,0,0,39,32,71,71,96,25.6,"Normal"
"7591",99.2,0,800,0,0,0,0,0,39,33,71,71,97,25.6,"Normal"
"7592",99.2,0,800,0,0,0,0,0,42,33,71,71,97,25.6,"Normal"
"7593",99.2,0,800,0,0,0,0,0,42,32,71,71,96,25.7,"Normal"
"7594",99.2,0,800,0,0,0,0,0,37,32,71,71,97,25.6,"Normal"
"7595",99.2,0,800,0,0,0,0,0,40,32,71,71,96,25.6,"Normal"
"7596",99.2,0,800,0,0,0,0,0,39,34,71,71,96,25.5,"Normal"
"7597",99.2,0,800,0,0,0,0,0,39,33,71,71,97,25.5,"Normal"
"7598",99.2,0,800,0,0,0,0,0,40,33,71,71,97,25.6,"Normal"
"7599",99.2,0,800,0,0,0,0,0,42,36,71,71,96,25.6,"Normal"
"7600",99.2,0,800,0,0,0,0,0,39,32,71,71,96,25.7,"Normal"
"7601",18.4,0,800,0,0,0,0,0,1331,1514,65,65,90,25.5,"Normal"
"7602",18.8,0,800,0,0,0,0,0,1384,1561,65,65,90,25.5,"Normal"
"7603",24.8,289.5,800,0,100,62.1,0,0,1522,1699,65,65,91,21.7,"Normal"
"7604",24.8,588.5,800,0,49,61.05,0,0,1545,1723,65,65,90,23.1,"Normal"
"7605",24,744,800,0,16,52.35,0,0,1611,1796,65,65,90,25.7,"Normal"
"7606",24.4,869,958,0,28,47.05,0,0,1659,1837,65,65,90,26.1,"Normal"
"7607",20.8,927.5,892,0,13,24.8,0,0,1608,1784,65,65,90,26.2,"Normal"
"7608",21.2,886.5,899.5,0,13,31.85,0,0,1601,1776,65,65,90,26.2,"Normal"
"7609",23.2,938,931.5,0,17,28.85,0,0,1559,1734,65,65,90,26.4,"Normal"
"7610",22.8,934,926.5,0.5,17,29,0,0,1553,1725,65,65,90,26.6,"Normal"
"7611",23.2,929,931,0,17,29.55,0,0,1547,1725,65,65,90,26.5,"Normal"
"7612",23.2,936,931,0,16,29,0,0,1543,1717,65,65,90,26.6,"Normal"
"7613",22.8,927.5,931,0.5,17,29.8,0,0,1542,1715,65,65,90,26.7,"Normal"
"7614",23.2,932,931,0.5,17,29.45,0,0,1533,1707,65,65,90,26.8,"Normal"
"7615",23.2,932,933.5,1,17,29.55,0,0,1533,1707,65,65,90,26.9,"Normal"
"7616",23.2,934.5,933.5,1,17,29.2,0,0,1532,1712,64,64,90,26.9,"Normal"
"7617",23.2,937,933.5,1,17,28.85,0,0,1537,1709,64,64,90,26.9,"Normal"
"7618",28.4,1020.5,1029.5,1,19,25.55,0,0,1555,1734,64,64,90,27.1,"Normal"
"7619",41.2,1189.5,1273,2,39,32.05,0,0,647,655,63,63,90,27.3,"Normal"
"7620",54,1587.5,1497,16,39,16.5,0,0,521,584,63,63,90,27.5,"Normal"
"7621",65.6,1546,1726,10,62,27.9,0,0,1188,1370,63,63,90,27.3,"Normal"
"7622",57.6,1701.5,1575,18.5,26,0.95,0,0,1262,1444,62,62,90,27.5,"Normal"
"7623",57.2,1543,1567.5,10,17,11.15,0,0,1184,1318,62,62,90,27.5,"Normal"
"7624",79.6,1621.5,1992.5,30.5,71,28.75,0,0,108,137,61,61,90,27.6,"Normal"
"7625",82,1635.5,2028,53.5,85,29.2,0.5,98,118,162,61,61,90,27.6,"Normal"
"7626",78,2015.5,1955.5,62,46,17.6,1,69,127,266,61,61,90,27.6,"Normal"
"7627",77.2,1709,1941.5,107.5,100,28.5,2.5,279,414,692,61,61,90,27.6,"Normal"
"7628",71.6,1960.5,1831.5,59,24,8.2,1,64,1505,1685,61,61,90,27.7,"Normal"
"7629",73.2,1872.5,1859.5,24,24,12.45,0,0,1328,1483,61,61,93,27.6,"Normal"
"7630",72,1726.5,1840,84,100,28.25,1,142,344,519,61,61,93,27.7,"Normal"
"7631",70.4,1728,1812,117,100,28.15,2.5,229,431,625,61,61,92,27.8,"Normal"
"7632",68,1928.5,1768,62,28,10.35,1,92,270,446,60,60,92,27.8,"Normal"
"7633",68,1706,1768,90.5,95,28.5,2.5,269,258,432,60,60,92,27.8,"Normal"
"7634",68,1714,1764.5,113.5,100,28.4,3,325,469,656,60,60,93,27.8,"Normal"
"7635",67.2,1749.5,1746.5,129.5,100,27.65,3.5,372,719,896,60,60,93,27.8,"Normal"
"7636",68.4,1679.5,1776.5,55,89,30.3,2,187,400,567,60,60,92,27.8,"Normal"
"7637",68.4,1724.5,1776,96.5,97,28.15,2,221,390,563,60,60,93,27.8,"Normal"
"7638",68.4,1756.5,1773.5,126,100,27.65,3,284,409,585,60,60,92,27.9,"Normal"
"7639",79.2,1768.5,1989,136.5,100,27.45,3,298,310,470,60,60,93,27.9,"Normal"
"7640",100,1747,2120,138.5,100,27.8,3,294,225,399,60,60,93,27.8,"Normal"
"7641",98.4,1726.5,2120,139,100,28.15,3,264,221,391,60,60,92,27.8,"Normal"
"7642",97.2,1766,2120,138.5,100,27.55,3.5,352,180,345,60,60,93,27.9,"Normal"
"7643",90.4,1751,2120,139,100,27.8,3.5,341,199,373,60,60,92,27.9,"Normal"
"7644",92.4,1645,2120,136.5,100,29.55,4.5,478,150,308,60,60,93,27.9,"Normal"
"7645",74,1959,1879,138.5,100,23.75,5.5,494,745,921,59,59,93,27.9,"Normal"
"7646",73.2,1983.5,1864,76,34,12.6,5,464,176,335,59,59,93,27.9,"Normal"
"7647",73.2,1735.5,1866,96.5,100,28.05,5.5,542,148,307,59,59,92,27.9,"Normal"
"7648",67.2,1729.5,1753,135,94,28.05,6.5,658,275,456,59,59,93,27.9,"Normal"
"7649",63.6,1900.5,1682,117,59,19.5,5.5,536,639,835,59,59,92,27.9,"Normal"
"7650",64,1623,1694,65,30,25.55,5,446,340,509,59,59,93,27.9,"Normal"
"7651",62.4,1656,1667,115.5,93,29,4,403,187,352,59,59,93,27.9,"Normal"
"7652",63.2,1695,1673,127,95,28.25,4.5,444,224,400,59,59,92,27.9,"Normal"
"7653",62.4,1667,1666,119,89,28.5,4.5,442,411,579,59,59,93,28,"Normal"
"7654",62.4,1658,1664.5,120,89,28.75,4.5,449,420,589,59,59,93,27.9,"Normal"
"7655",62.4,1660.5,1660.5,120.5,90,28.75,4.5,433,664,853,59,59,93,27.9,"Normal"
"7656",58.8,1423,1597,38.5,40,30.9,1.5,143,753,932,59,59,93,27.9,"Normal"
"7657",49.6,1574.5,1423.5,28,10,2.85,0.5,0,1202,1391,59,59,93,28,"Normal"
"7658",51.6,1416,1464,14,19,15.8,0,0,1321,1504,59,59,93,28,"Normal"
"7659",50.4,1451.5,1441,12,22,13.3,0,0,1418,1592,59,59,93,28,"Normal"
"7660",50.4,1440,1435.5,10,22,13.55,0,0,1440,1614,59,59,93,28,"Normal"
"7661",49.6,1420,1422,10,22,14.15,0,0,1484,1658,59,59,92,28,"Normal"
"7662",49.6,1428.5,1425.5,10.5,23,14,0,0,1541,1715,59,59,92,28,"Normal"
"7663",49.6,1426.5,1424.5,9.5,22,13.65,0,0,1574,1749,59,59,93,28,"Normal"
"7664",49.6,1425,1424,10,22,13.8,0,0,1587,1762,59,59,93,28,"Normal"
"7665",48.4,1409.5,1398.5,10,21,12.7,0,0,1598,1771,59,59,92,28,"Normal"
"7666",46,1371.5,1354,9,18,10.55,0,0,1586,1760,59,59,93,28,"Normal"
"7667",44.4,1361.5,1327.5,9,22,8.55,0,0,1593,1767,59,59,92,28,"Normal"
"7668",49.6,1436,1423.5,9.5,26,16.4,0,0,1602,1780,59,59,92,28,"Normal"
"7669",52,1426.5,1468,9,19,16.65,0,0,1609,1778,59,59,93,28,"Normal"
"7670",44,1341,1319.5,8.5,9,7.85,0,0,2155,2317,59,59,92,28,"Normal"
"7671",44,1319.5,1323,6.5,21,14.15,0,0,1881,2059,59,59,93,28,"Normal"
"7672",44,1322.5,1323,8,21,14.35,0,0,1870,2045,59,59,92,28,"Normal"
"7673",44,1325,1323,8,21,14.25,0,0,1864,2042,59,59,93,28,"Normal"
"7674",44,1323,1323,7,21,14.5,0,0,1859,2032,58,58,93,28,"Normal"
"7675",44,1319,1323,7,20,14.35,0,0,1858,2033,59,59,92,28,"Normal"
"7676",44,1322,1322.5,8,20,14.75,0,0,1864,2037,59,59,92,28,"Normal"
"7677",54.4,1349.5,1483.5,11.5,27,33.35,0,0,587,755,58,58,93,28,"Normal"
"7678",48.8,1552.5,1409,26.5,63,18.75,1,138,1572,1119,58,58,93,28,"Normal"
"7679",6,1140.5,800,13,0,0,0,0,411,744,59,59,92,28,"Normal"
"7680",85.6,1769.5,2085.5,46,76,26.15,2.5,233,1275,1677,58,58,90,28,"Normal"
